Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 lämna//VB|INF|AKT//ROOT//4 förslag//NN|NEU|SIN|IND|NOM//obj//4 till//PP//case//7 utformningen//NN|UTR|SIN|DEF|NOM//nmod//5 och//KN//cc//11 den//DT|UTR|SIN|DEF//det//11 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 inriktningen//NN|UTR|SIN|DEF|NOM//conj//5 av//PP//case//14 en//DT|UTR|SIN|IND//det//14 analysgrupp//NN|UTR|SIN|IND|NOM//nmod//11 inom//PP//case//17 området//NN|NEU|SIN|DEF|NOM//nmod//17 hälsa//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//19 ohälsa//NN|UTR|SIN|IND|NOM//conj//17 i//PP//case//21 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//19 .//MAD//punct//4
Sammanfattning av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//26 skall//VB|PRS|AKT//aux//26 därvid//AB//advmod//26 föreslå//VB|INF|AKT//parataxis//4 hur//HA//advmod//33 en//DT|UTR|SIN|IND//det//30 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//30 analysgrupp//NN|UTR|SIN|IND|NOM//nsubj//33 skall//VB|PRS|AKT//aux//33 kunna//VB|INF|AKT//aux//33 bidra//VB|INF|AKT//ccomp//26 till//PP//compound:prt//33 att//IE//punct//4
Sammanfattning av uppdraget;N//PM|NOM//nsubj:pass//9  //_SP////0 en//DT|UTR|SIN|IND//det//4 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//4 bild//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//6 ohälsan//NN|UTR|SIN|DEF|NOM//nmod//4 på//PP//case//8 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//6 redovisas//VB|PRS|SFO//ROOT//9 ,//MID//punct//9
Sammanfattning av uppdraget;N//PM|NOM//nsubj:pass//8  //_SP////0 kunskaperna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 om//PP//case//4 ohälsan//NN|UTR|SIN|DEF|NOM//nmod//2 på//PP//case//6 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//4 kontinuerligt//AB|POS//advmod//8 uppdateras//VB|PRS|SFO//ROOT//8 ,//MID//punct//8
Sammanfattning av uppdraget;N//PM|NOM//nsubj:pass//6  //_SP////0 i//PP//case//3 sammanhanget//NN|NEU|SIN|DEF|NOM//nmod//5 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 forskningsresultat//NN|NEU|PLU|IND|NOM//nmod//0 tas//VB|PRS|SFO//ROOT//6 till//PP//case//8 vara//NN|-|-|-|-//obl//6 på//PP//case//12 ett//DT|NEU|SIN|IND//det//12 konstruktivt//JJ|POS|NEU|SIN|IND|NOM//amod//12 sätt//NN|NEU|SIN|IND|NOM//obl//6 och//KN//punct//6 ,//MID//punct//6
Sammanfattning av uppdraget;N//PM|NOM//nsubj:pass//7  //_SP////0 enighet//NN|UTR|SIN|IND|NOM//nmod//0 kring//PP//case//6 den//DT|UTR|SIN|DEF//det//6 redovisade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 ohälsobilden//NN|UTR|SIN|DEF|NOM//nmod//2 skapas//VB|PRS|SFO//ROOT//7 .//MAD//punct//7
Sammanfattning av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 gå//VB|INF|AKT//ROOT//2 igenom//PL//compound:prt//2 för-//NN|UTR|-|-|SMS//obl//2 och//KN//cc//6 nackdelar//NN|UTR|PLU|IND|NOM//conj//4 med//PP//case//9 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 organisationsformer//NN|UTR|PLU|IND|NOM//obl//2 för//PP//case//12 en//DT|UTR|SIN|IND//det//12 analysgrupp//NN|UTR|SIN|IND|NOM//nmod//9 .//MAD//punct//2
Sammanfattning av uppdraget;Vidare//AB|KOM//advmod//3 skall//VB|PRS|AKT//aux//3 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//3 klarlägga//VB|INF|AKT//ROOT//3 analysgruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 funktion//NN|UTR|SIN|IND|NOM//obj//3 och//KN//cc//7 ansvar//NN|NEU|SIN|IND|NOM//conj//5 i//PP//case//12 förhållande//NN|NEU|SIN|IND|NOM//fixed//8 till//PP//fixed//8 de//DT|UTR/NEU|PLU|DEF//det//12 myndigheter//NN|UTR|PLU|IND|NOM//nmod//7 ,//MID//punct//14 institut//NN|NEU|SIN|IND|NOM//conj//12 m.m.//AB|AN//conj//12 som//HP|-|-|-//nsubj//19 i//PP//advmod//19 dag//NN|UTR|SIN|IND|NOM//fixed//17 har//VB|PRS|AKT//acl:relcl//12 ohälsan//NN|UTR|SIN|DEF|NOM//obj//19 i//PP//case//22 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//20 som//KN//mark//24 arbetsområde//NN|NEU|SIN|IND|NOM//xcomp//19 .//MAD//punct//3
Sammanfattning av uppdraget;Särskild//PC|PRF|UTR|SIN|IND|NOM//amod//27 vikt//NN|UTR|SIN|IND|NOM//nsubj:pass//29 skall//VB|PRS|AKT//aux//29 läggas//VB|INF|SFO//parataxis//3 vid//PP//case//31 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//obl//29 mellan//PP//case//33 analysgruppen//NN|UTR|SIN|DEF|NOM//nmod//31 och//KN//cc//36 de//DT|UTR/NEU|PLU|DEF//det//36 myndigheter//NN|UTR|PLU|IND|NOM//conj//33 eller//KN//cc//38 organisationer//NN|UTR|PLU|IND|NOM//conj//33 som//HP|-|-|-//nsubj//40 ansvarar//VB|PRS|AKT//acl:relcl//38 för//PP//case//42 statistik//NN|UTR|SIN|IND|NOM//obl//40 och//KN//cc//44 forskning//NN|UTR|SIN|IND|NOM//conj//42 inom//PP//case//46 området//NN|NEU|SIN|DEF|NOM//nmod//44 .//MAD//punct//3
Sammanfattning av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 vidare//AB|KOM//advmod//3 redogöra//VB|INF|AKT//ROOT//3 för//PP//mark//14 hur//HA//advmod//14 det//DT|NEU|SIN|DEF//det//8 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//14 för//PP//case//10 produktion//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//12 sjukförsäkringsstatistik//NN|UTR|SIN|IND|NOM//nmod//10 bör//VB|PRS|AKT//aux//14 utformas//VB|INF|SFO//advcl//3 för//PP//mark//20 att//SN//mark//20 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 skall//VB|PRS|AKT//aux//20 kunna//VB|INF|AKT//aux//20 uppfylla//VB|INF|AKT//advcl//14 kraven//NN|NEU|PLU|DEF|NOM//obj//20 på//PP//case//25 ett//DT|NEU|SIN|IND//det//25 tillfredsställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 instrument//NN|NEU|SIN|IND|NOM//nmod//21 för//PP//case//27 uppföljning//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//29 analys//NN|UTR|SIN|IND|NOM//conj//27 av//PP//case//32 sjukfrånvarons//NN|UTR|SIN|DEF|GEN//nmod:poss//32 utveckling//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//34 bedömning//NN|UTR|SIN|IND|NOM//conj//32 av//PP//case//38 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 åtgärders//NN|UTR|PLU|IND|GEN//nmod:poss//38 effektivitet//NN|UTR|SIN|IND|NOM//nmod//34 .//MAD//punct//3
Sammanfattning av uppdraget;Dessutom//AB//advmod//43 skall//VB|PRS|AKT//aux//43 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//43 följa//VB|INF|AKT//conj//3 upp//PL//compound:prt//43 och//KN//cc//46 utvärdera//VB|INF|AKT//conj//43 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//46 av//PP//case//49 hälsa//NN|UTR|SIN|IND|NOM//nmod//47 och//KN//cc//51 ohälsa//NN|UTR|SIN|IND|NOM//conj//49 i//PP//case//53 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//51 .//MAD//punct//43
