En samlad tolktjänst;–//RG|NOM//punct//1 samordning//NN|UTR|SIN|IND|NOM//ROOT//1 och//KN//cc//3 utveckling//NN|UTR|SIN|IND|NOM//conj//1 av//PP//case//5 tolktjänst//NN|UTR|SIN|IND|NOM//nmod//3 för//PP//case//7 barndomsdöva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//3 ,//MID//punct//9 vuxendöva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//7 ,//MID//punct//11 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//7 och//KN//cc//13 personer//NN|UTR|PLU|IND|NOM//conj//7 med//PP//case//15 dövblindhet//NN|UTR|SIN|IND|NOM//obl//1
3.6.7 Tillsyn;Föreläggandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//61 får//VB|PRS|AKT//aux//61 förenas//VB|INF|SFO//conj//1 med//PP//case//63 vite//NN|NEU|SIN|IND|NOM//obl//61 (//PAD//punct//61 26//RG|NOM//nummod//66 kap.//NN|AN//nmod//68 27//RG|NOM//nummod//68 §//NN|AN//obl//61 )//PAD//punct//61 .//MAD//punct//61
3.6.7 Tillsyn;Skolinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//6 kan//VB|PRS|AKT//aux//6 i//PP//advmod//6 stället//NN|NEU|SIN|DEF|NOM//fixed//2 för//PP//fixed//2 föreläggande//NN|NEU|SIN|IND|NOM//fixed//2 tilldela//VB|INF|AKT//ROOT//6 en//DT|UTR|SIN|IND//det//8 huvudman//NN|UTR|SIN|IND|NOM//obj//6 en//DT|UTR|SIN|IND//det//10 anmärkning//NN|UTR|SIN|IND|NOM//obj//6 vid//PP//case//14 mindre//AB|KOM//advmod//13 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 överträdelser//NN|UTR|PLU|IND|NOM//nmod//10 av//PP//case//16 vad//HP|NEU|SIN|IND//obl//6 som//HP|-|-|-//nsubj//18 gäller//VB|PRS|AKT//acl:relcl//16 för//PP//case//20 verksamheten//NN|UTR|SIN|DEF|NOM//obl//18 (//PAD//punct//16 26//RG|NOM//nummod//23 kap.//NN|AN//nmod//25 11//RG|NOM//nummod//25 §//NN|AN//appos//16 )//PAD//punct//6 .//MAD//punct//6
3.6.7 Tillsyn;Om//SN//mark//5 en//DT|UTR|SIN|IND//det//3 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//3 huvudman//NN|UTR|SIN|IND|NOM//nsubj//5 inte//AB//advmod//5 följer//VB|PRS|AKT//advcl//17 ett//DT|NEU|SIN|IND//det//7 föreläggande//NN|NEU|SIN|IND|NOM//obj//5 och//KN//cc//12 om//PP//case//12 det//DT|NEU|SIN|DEF//det//12 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 missförhållandet//NN|NEU|SIN|DEF|NOM//conj//5 som//HP|-|-|-//nsubj//14 föranlett//VB|SUP|AKT//acl:relcl//12 föreläggandet//NN|NEU|SIN|DEF|NOM//obj//14 är//VB|PRS|AKT//cop//17 allvarligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//17 ,//MID//punct//21 får//VB|PRS|AKT//aux//21 skolinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//21 återkalla//VB|INF|AKT//advcl//17 ett//DT|NEU|SIN|IND//det//23 godkännande//NN|NEU|SIN|IND|NOM//obj//21 av//PP//case//27 en//DT|UTR|SIN|IND//det//27 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//27 huvudman//NN|UTR|SIN|IND|NOM//nmod//23 eller//KN//cc//30 om//SN//case//30 rätt//NN|UTR|SIN|IND|NOM//conj//23 till//PP//case//32 bidrag//NN|NEU|SIN|IND|NOM//nmod//30 för//PP//case//36 en//DT|UTR|SIN|IND//det//36 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//36 huvudman//NN|UTR|SIN|IND|NOM//nmod//32 (//PAD//punct//21 26//RG|NOM//nummod//39 kap.//NN|AN//nmod//41 13//RG|NOM//nummod//41 §//NN|AN//obl//21 )//PAD//punct//17 .//MAD//punct//17
3.6.7 Tillsyn;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//47 kan//VB|PRS|AKT//aux//47 också//AB//advmod//47 återkalla//VB|INF|AKT//parataxis//17 ett//DT|NEU|SIN|IND//det//49 godkännande//NN|NEU|SIN|IND|NOM//obj//47 av//PP//case//53 en//DT|UTR|SIN|IND//det//53 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//53 huvudman//NN|UTR|SIN|IND|NOM//nmod//49 om//PP//mark//59 den//DT|UTR|SIN|DEF//det//56 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//59 inte//AB//advmod//59 längre//AB|KOM//advmod//59 uppfyller//VB|PRS|AKT//advcl//47 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//59 för//PP//case//65 godkännande//NN|NEU|SIN|IND|NOM//amod//65 eller//KN//cc//65 om//SN//case//65 rättelse//NN|UTR|SIN|IND|NOM//obl//59 skett//VB|SUP|AKT//xcomp//59 vid//PP//case//68 prövningstillfället//NN|NEU|SIN|DEF|NOM//obl//66 men//KN//cc//72 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 kan//VB|PRS|AKT//aux//72 befaras//VB|INF|SFO//conj//47 att//SN//mark//79 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//79 på//PP//advmod//79 nytt//JJ|POS|NEU|SIN|IND|NOM//fixed//75 kommer//VB|PRS|AKT//aux//79 att//IE//mark//79 uppstå//VB|INF|AKT//ccomp//72 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//81 missförhållanden//NN|NEU|PLU|IND|NOM//obj//79 som//HP|-|-|-//nsubj//83 utgör//VB|PRS|AKT//acl:relcl//81 grund//NN|UTR|SIN|IND|NOM//obj//83 för//PP//case//86 återkallelse//NN|UTR|SIN|IND|NOM//obl//83 (//PAD//punct//86 26//RG|NOM//nummod//89 kap.//NN|AN//nmod//90 14//RG|NOM//nmod//86 och//KN//cc//90 15//RG|NOM//nummod//90 §//NN|AN//nmod//94 §//NN|AN//nmod//86 )//PAD//punct//47 .//MAD//punct//17
3.6.7 Tillsyn;Enligt//PP//case//1 skollagen//NN|UTR|SIN|DEF|NOM//obl//2 får//VB|PRS|AKT//aux//5 skolinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//2 vidare//AB|KOM//advmod//2 vidta//VB|INF|AKT//ROOT//5 åtgärder//NN|UTR|PLU|IND|NOM//obj//5 som//HP|-|-|-//nsubj:pass//8 behövs//VB|PRS|SFO//acl:relcl//6 för//PP//mark//11 att//IE//mark//11 åstadkomma//VB|INF|AKT//advcl//8 rättelse//NN|UTR|SIN|IND|NOM//obj//11 .//MID//punct//5
3.6.7 Tillsyn;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 kan//VB|PRS|AKT//aux//16 komma//VB|INF|AKT//parataxis//5 i//PP//compound:prt//16 fråga//NN|UTR|SIN|IND|NOM//fixed//17 när//HA//case//23 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//19 gäller//VB|PRS|AKT//fixed//19 en//DT|UTR|SIN|IND//det//23 verksamhet//NN|UTR|SIN|IND|NOM//obl//16 som//HP|-|-|-//nsubj:pass//25 bedrivs//VB|PRS|SFO//acl:relcl//23 av//PP//case//28 en//DT|UTR|SIN|IND//det//28 kommun//NN|UTR|SIN|IND|NOM//obl:agent//25 eller//KN//cc//31 ett//DT|NEU|SIN|IND//det//31 landsting//NN|NEU|SIN|IND|NOM//conj//28 och//KN//cc//36 då//AB//advmod//36 får//VB|PRS|AKT//aux//36 inspektionen//NN|UTR|SIN|DEF|NOM//nsubj//36 besluta//VB|INF|AKT//conj//25 att//SN//mark//45 staten//NN|UTR|SIN|DEF|NOM//nsubj//45 på//PP//case//43 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 eller//KN//cc//42 landstingets//NN|NEU|SIN|DEF|GEN//conj//40 bekostnad//NN|UTR|SIN|IND|NOM//nmod//38 ska//VB|PRS|AKT//aux//45 vidta//VB|INF|AKT//ccomp//36 de//DT|UTR/NEU|PLU|DEF//det//47 åtgärder//NN|UTR|PLU|IND|NOM//obj//45 som//HP|-|-|-//nsubj:pass//49 behövs//VB|PRS|SFO//acl:relcl//47 för//PP//mark//52 att//IE//mark//52 åstadkomma//VB|INF|AKT//advcl//49 rättelse//NN|UTR|SIN|IND|NOM//obj//52 .//MAD//punct//16
3.6.7 Tillsyn;Skolinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//57 får//VB|PRS|AKT//aux//57 vidta//VB|INF|AKT//parataxis//16 åtgärderna//NN|UTR|PLU|DEF|NOM//obj//57 under//PP//case//60 förutsättning//NN|UTR|SIN|IND|NOM//obl//57 att//SN//mark//67 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//67 eller//KN//cc//64 landstinget//NN|NEU|SIN|DEF|NOM//conj//62 inte//AB//advmod//67 har//VB|PRS|AKT//aux//67 följt//VB|SUP|AKT//acl//60 ett//DT|NEU|SIN|IND//det//69 föreläggande//NN|NEU|SIN|IND|NOM//xcomp//67 och//KN//cc//71 grovt//JJ|POS|NEU|SIN|IND|NOM//conj//69 eller//KN//cc//75 under//PP//case//75 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 tid//NN|UTR|SIN|IND|NOM//obl//76 åsidosatt//VB|SUP|AKT//conj//67 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//78 skyldigheter//NN|UTR|PLU|IND|NOM//obj//76 enligt//PP//case//80 skollagen//NN|UTR|SIN|DEF|NOM//nmod//78 eller//KN//cc//83 enligt//PP//case//83 föreskrifter//NN|UTR|PLU|IND|NOM//conj//80 som//HP|-|-|-//nsubj:pass//86 har//VB|PRS|AKT//aux//86 meddelats//VB|SUP|SFO//acl:relcl//83 med//PP//case//88 stöd//NN|NEU|SIN|IND|NOM//obl//86 av//PP//case//90 skollagen//NN|UTR|SIN|DEF|NOM//nmod//88 (//PAD//punct//78 26//RG|NOM//nummod//93 kap.//NN|AN//nmod//95 17//RG|NOM//nummod//95 §//NN|AN//nmod//78 )//PAD//punct//57 .//MAD//punct//5
3.6.7 Tillsyn;Skolinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//3 kan//VB|PRS|AKT//aux//3 även//AB//advmod//3 fatta//VB|INF|AKT//ROOT//3 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 beslut//NN|NEU|PLU|IND|NOM//obj//3 .//MAD//punct//3
3.6.7 Tillsyn;Om//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 är//VB|PRS|AKT//cop//10 sannolikt//JJ|POS|NEU|SIN|IND|NOM//advcl//3 att//SN//mark//26 ett//DT|NEU|SIN|IND//det//13 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//26 om//PP//case//15 återkallelse//NN|UTR|SIN|IND|NOM//nmod//13 eller//KN//cc//18 ett//DT|NEU|SIN|IND//det//18 beslut//NN|NEU|SIN|IND|NOM//conj//15 om//PP//case//21 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 åtgärder//NN|UTR|PLU|IND|NOM//nmod//18 för//PP//case//23 rättelse//NN|UTR|SIN|IND|NOM//nmod//21 kommer//VB|PRS|AKT//aux//26 att//IE//mark//26 fattas//VB|INF|SFO//csubj//10 ,//MID//punct//32 och//KN//cc//32 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 inte//AB//advmod//32 kan//VB|PRS|AKT//aux//32 avvaktas//VB|INF|SFO//conj//26 med//PP//case//37 hänsyn//NN|UTR|SIN|IND|NOM//fixed//33 till//PP//fixed//33 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//37 risk//NN|UTR|SIN|IND|NOM//obl//32 för//PP//case//42 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//42 eller//KN//cc//41 elevernas//NN|UTR|PLU|DEF|GEN//conj//39 hälsa//NN|UTR|SIN|IND|NOM//nmod//37 eller//KN//cc//44 säkerhet//NN|UTR|SIN|IND|NOM//conj//42 eller//KN//cc//50 av//PP//case//50 någon//DT|UTR|SIN|IND//det//50 annan//JJ|POS|UTR|SIN|IND|NOM//amod//50 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//50 anledning//NN|UTR|SIN|IND|NOM//conj//42 ,//MID//punct//54 får//VB|PRS|AKT//aux//54 skolinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//54 förbjuda//VB|INF|AKT//conj//3 huvudmannen//NN|UTR|SIN|DEF|NOM//obj//54 att//IE//mark//64 tills//PP//advmod//64 vidare//AB|KOM//fixed//57 ,//MID//punct//60 helt//AB|POS//advmod//57 eller//KN//cc//62 delvis//AB//conj//60 ,//MID//punct//60 driva//VB|INF|AKT//ccomp//54 verksamheten//NN|UTR|SIN|DEF|NOM//obj//64 vidare//AB|KOM//advmod//64 (//PAD//punct//64 26//RG|NOM//nummod//69 kap.//NN|AN//nmod//71 18//RG|NOM//nummod//71 §//NN|AN//obl//64 )//PAD//punct//64 .//MAD//punct//3


3.7.1 Reglering;Folkbildningsrådet//NN|NEU|SIN|DEF|NOM//nsubj//1 beslutar//VB|PRS|AKT//ROOT//1 om//PP//case//4 vilka//HD|UTR/NEU|PLU|IND//det//4 studieförbund//NN|NEU|PLU|IND|NOM//obl//1 ,//MID//punct//6 folkhögskolor//NN|UTR|PLU|IND|NOM//conj//4 och//KN//cc//8 studerandeorganisationer//NN|UTR|PLU|IND|NOM//conj//4 inom//PP//case//10 folkhögskolan//NN|UTR|SIN|DEF|NOM//nmod//4 som//HP|-|-|-//nsubj//13 ska//VB|PRS|AKT//aux//13 få//VB|INF|AKT//acl:relcl//10 statsbidrag//NN|NEU|PLU|IND|NOM//obj//13 .//MAD//punct//1
3.7.1 Reglering;Enligt//PP//case//19 2//RG|NOM//nummod//18 §//NN|AN//nmod//19 förordningen//NN|UTR|SIN|DEF|NOM//obl//27 (//PAD//punct//19 1991:977//RG|NOM//appos//19 )//PAD//punct//19 om//PP//case//24 statsbidrag//NN|NEU|PLU|IND|NOM//nmod//19 till//PP//case//26 folkbildningen//NN|UTR|SIN|DEF|NOM//nmod//24 utgör//VB|PRS|AKT//parataxis//1 verksamhet//NN|UTR|SIN|IND|NOM//obj//27 för//PP//case//30 personer//NN|UTR|PLU|IND|NOM//obl//27 med//PP//case//32 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//30 i//PP//case//36 särskilt//AB//advmod//35 hög//JJ|POS|UTR|SIN|IND|NOM//amod//36 grad//NN|UTR|SIN|IND|NOM//nmod//32 motiv//NN|NEU|SIN|IND|NOM//obj//27 för//PP//case//40 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 stöd//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//27
3.7.1 Reglering;I//PP//advmod//27 dag//NN|UTR|SIN|IND|NOM//fixed//42 får//VB|PRS|AKT//conj//27 150//RG|NOM//nummod//46 folkhögskolor//NN|UTR|PLU|IND|NOM//obj//44 och//KN//cc//50 tio//RG|NOM//nummod//49 studieförbund//NN|NEU|PLU|IND|NOM//nmod//50 del//NN|UTR|SIN|IND|NOM//conj//46 av//PP//case//52 statsbidraget//NN|NEU|SIN|DEF|NOM//nmod//50 .//MAD//punct//1
3.7.1 Reglering;Folkbildningsrådet//NN|NEU|SIN|DEF|NOM//nsubj//1 avsätter//VB|PRS|AKT//ROOT//1 årligen//AB//advmod//1 en//DT|UTR|SIN|IND//det//5 viss//JJ|POS|UTR|SIN|IND|NOM//amod//5 del//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//7 statsbidraget//NN|NEU|SIN|DEF|NOM//nmod//5 till//PP//case//9 förstärkningsbidraget//NN|NEU|SIN|DEF|NOM//nmod//7 avsett//PC|PRF|NEU|SIN|IND|NOM//xcomp//1 för//PP//case//13 förstärkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 insatser//NN|UTR|PLU|IND|NOM//obl//10 för//PP//case//15 deltagare//NN|UTR|PLU|IND|NOM//nmod//13 med//PP//case//17 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//1
3.7.1 Reglering;För//PP//case//2 folkhögskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//2 del//NN|UTR|SIN|IND|NOM//obl//6 ska//VB|PRS|AKT//aux//6 förstärkningsbidraget//NN|NEU|SIN|DEF|NOM//nsubj//6 huvudsakligen//AB//advmod//6 täcka//VB|INF|AKT//ROOT//6 merkostnader//NN|UTR|PLU|IND|NOM//obj//6 för//PP//case//10 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//10 lärartäthet//NN|UTR|SIN|IND|NOM//nmod//7 ,//MID//punct//6 t.ex.//AB|AN//advmod//14 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 undervisningsgrupper//NN|UTR|PLU|IND|NOM//parataxis//6 och//KN//cc//16 stödlärare//NN|UTR|PLU|IND|NOM//conj//14 .//MAD//punct//6
3.7.1 Reglering;Bidraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 kan//VB|PRS|AKT//aux//21 också//AB//advmod//21 användas//VB|INF|SFO//parataxis//6 för//PP//case//24 förstärkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 insatser//NN|UTR|PLU|IND|NOM//obl//21 i//PP//case//28 form//NN|UTR|SIN|IND|NOM//fixed//25 av//PP//fixed//25 kurator//NN|UTR|SIN|IND|NOM//nmod//24 ,//MID//punct//30 psykolog//NN|UTR|SIN|IND|NOM//conj//28 ,//MID//punct//32 studie-//NN|UTR|-|-|SMS//conj//28 och//KN//cc//34 yrkesvägledning//NN|UTR|SIN|IND|NOM//conj//28 (//PAD//punct//24 syv//NN|UTR|SIN|IND|NOM//appos//24 )//PAD//punct//24 och//KN//cc//39 samordnare//NN|UTR|SIN|IND|NOM//conj//24 .//MAD//punct//21
3.7.1 Reglering;SPSM//PM|NOM//advmod//2 kan//VB|PRS|AKT//aux//2 bevilja//VB|INF|AKT//ROOT//2 tilläggsbidrag//NN|NEU|SIN|IND|NOM//obj//2 till//PP//case//5 folkhögskolor//NN|UTR|PLU|IND|NOM//nmod//3 för//PP//case//9 särskilt//AB//advmod//8 kostnadskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 insatser//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//nsubj//12 är//VB|PRS|AKT//cop//12 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//9 för//PP//mark//20 att//SN//mark//20 deltagare//NN|UTR|PLU|IND|NOM//nsubj//20 med//PP//case//17 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//15 ska//VB|PRS|AKT//aux//20 kunna//VB|INF|AKT//aux//20 nå//VB|INF|AKT//advcl//12 målet//NN|NEU|SIN|DEF|NOM//obj//20 med//PP//case//24 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//24 studier//NN|UTR|PLU|IND|NOM//nmod//21 .//MAD//punct//2
3.7.1 Reglering;Insatserna//NN|UTR|PLU|DEF|NOM//nsubj//30 kan//VB|PRS|AKT//aux//30 t.ex.//AB|AN//advmod//30 vara//VB|INF|AKT//cop//30 tolk//NN|UTR|SIN|IND|NOM//parataxis//2 för//PP//case//32 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//30 ,//MID//punct//34 personer//NN|UTR|PLU|IND|NOM//conj//32 med//PP//case//36 dövblindhet//NN|UTR|SIN|IND|NOM//nmod//34 och//KN//cc//38 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//32 ,//MID//punct//40 anpassning//NN|UTR|SIN|IND|NOM//conj//32 av//PP//case//42 läromedel//NN|NEU|PLU|IND|NOM//nmod//40 eller//KN//cc//45 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//45 utrustning//NN|UTR|SIN|IND|NOM//conj//32 .//MAD//punct//30
3.7.1 Reglering;SPSM//PM|NOM//nsubj//50 kan//VB|PRS|AKT//aux//50 också//AB//advmod//50 ge//VB|INF|AKT//conj//2 medel//NN|NEU|SIN|IND|NOM//obj//50 för//PP//case//53 stödpersoner//NN|UTR|PLU|IND|NOM//obl//50 ,//MID//punct//56 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//56 utbildningsstöd//NN|NEU|SIN|IND|NOM//conj//53 .//MAD//punct//50
3.7.1 Reglering;Folkbildningsrådet//NN|NEU|SIN|DEF|NOM//nsubj//3 och//KN//cc//2 SPSM//PM|NOM//conj//0 samordnar//VB|PRS|AKT//ROOT//3 de//DT|UTR/NEU|PLU|DEF//det//6 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 bidragen//NN|NEU|PLU|DEF|NOM//obj//3 till//PP//case//8 folkhögskolorna//NN|UTR|PLU|DEF|NOM//obl//3 och//KN//cc//10 har//VB|PRS|AKT//conj//3 ett//DT|NEU|SIN|IND//det//13 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//13 ansökningsförfarande//NN|NEU|SIN|IND|NOM//obj//10 .//MAD//punct//3
3.7.1 Reglering;Folkbildningsrådet//NN|NEU|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 fastställt//VB|SUP|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//5 ny//JJ|POS|UTR|SIN|IND|NOM//amod//5 fördelningsmodell//NN|UTR|SIN|IND|NOM//obj//2 för//PP//case//7 statsbidrag//NN|NEU|PLU|IND|NOM//obl//2 till//PP//case//9 studieförbund//NN|NEU|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//12 ska//VB|PRS|AKT//aux//12 gälla//VB|INF|AKT//acl:relcl//9 fr.o.m.//AB|AN//case//14 2012//RG|NOM//obl//12 .//MAD//punct//2
3.7.1 Reglering;I//PP//case//17 modellen//NN|UTR|SIN|DEF|NOM//obl//18 finns//VB|PRS|SFO//conj//2 som//KN//mark//20 tidigare//AB|KOM//advcl//18 ett//DT|NEU|SIN|IND//det//22 förstärkningsbidrag//NN|NEU|SIN|IND|NOM//nsubj//18 som//HP|-|-|-//nsubj:pass//26 bl.a.//AB|AN//advmod//26 kan//VB|PRS|AKT//aux//26 användas//VB|INF|SFO//acl:relcl//22 för//PP//mark//29 att//IE//mark//29 bekosta//VB|INF|AKT//advcl//26 studieförbundens//NN|NEU|PLU|DEF|GEN//nmod:poss//31 kostnader//NN|UTR|PLU|IND|NOM//obj//29 för//PP//case//33 tolk//NN|UTR|SIN|IND|NOM//nmod//31 i//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 fall//NN|NEU|PLU|IND|NOM//nmod//33 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//40 inte//AB//advmod//40 kan//VB|PRS|AKT//aux//40 täckas//VB|INF|SFO//acl:relcl//31 på//PP//case//43 annat//JJ|POS|NEU|SIN|IND|NOM//amod//43 sätt//NN|NEU|SIN|IND|NOM//obl//40 .//MAD//punct//2
3.7.1 Reglering;Studieförbunden//NN|NEU|PLU|DEF|NOM//nsubj//50 ska//VB|PRS|AKT//aux//50 genom//PP//case//49 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 åtgärder//NN|UTR|PLU|IND|NOM//obl//50 se//VB|INF|AKT//parataxis//2 till//PL//compound:prt//50 att//SN//mark//54 ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//54 utestängs//VB|PRS|SFO//ccomp//50 från//PP//case//56 folkbildningsverksamhet//NN|UTR|SIN|IND|NOM//obl//54 .//MAD//punct//50
3.7.1 Reglering;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj//66 med//PP//mark//61 att//IE//mark//61 förtydliga//VB|INF|AKT//acl//58 förstärkningsbidragets//NN|NEU|SIN|DEF|GEN//nmod:poss//63 utformning//NN|UTR|SIN|IND|NOM//obj//61 och//KN//cc//65 avgränsning//NN|UTR|SIN|IND|NOM//conj//63 pågår//VB|PRS|AKT//conj//50 .//MAD//punct//2

3.7.2 Tolkanvändning inom folkhögskola;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 dag//NN|UTR|SIN|IND|NOM//fixed//2 150//RG|NOM//nummod//5 folkhögskolor//NN|UTR|PLU|IND|NOM//nsubj//1 runt//AB//advmod//9 om//AB//fixed//6 i//PP//case//9 landet//NN|NEU|SIN|DEF|NOM//obl//1 .//MID//punct//1
3.7.2 Tolkanvändning inom folkhögskola;De//DT|UTR/NEU|PLU|DEF//det//13 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//13 folkhögskolor//NN|UTR|PLU|IND|NOM//nsubj:pass//14 ägs//VB|PRS|SFO//parataxis//1 och//KN//cc//16 drivs//VB|PRS|SFO//conj//14 av//PP//case//18 folkrörelser//NN|UTR|PLU|IND|NOM//obl:agent//16 eller//KN//cc//21 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 organisationer//NN|UTR|PLU|IND|NOM//conj//18 .//MAD//punct//1
3.7.2 Tolkanvändning inom folkhögskola;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 folkhögskolor//NN|UTR|PLU|IND|NOM//nsubj:pass//25 ägs//VB|PRS|SFO//parataxis//1 och//KN//cc//27 drivs//VB|PRS|SFO//conj//25 av//PP//case//29 landsting//NN|NEU|SIN|IND|NOM//obl:agent//27 ///MID//cc//31 regioner//NN|UTR|PLU|IND|NOM//conj//29 eller//KN//cc//33 kommuner//NN|UTR|PLU|IND|NOM//conj//31 .//MAD//punct//1
3.7.2 Tolkanvändning inom folkhögskola;Folkhögskolan//NN|UTR|SIN|DEF|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 en//DT|UTR|SIN|IND//det//38 studieform//NN|UTR|SIN|IND|NOM//parataxis//1 för//PP//case//40 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//38 ,//MID//punct//38 med//PP//case//45 en//DT|UTR|SIN|IND//det//45 nedre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 åldersgräns//NN|UTR|SIN|IND|NOM//obl//38 på//PP//case//48 18//RG|NOM//nummod//48 år//NN|NEU|PLU|IND|NOM//nmod//45 för//PP//case//52 de//DT|UTR/NEU|PLU|DEF//det//52 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 kurserna//NN|UTR|PLU|DEF|NOM//nmod//45 .//MAD//punct//38
3.7.2 Tolkanvändning inom folkhögskola;Skolorna//NN|UTR|PLU|DEF|NOM//nsubj//55 ger//VB|PRS|AKT//conj//1 normalt//JJ|POS|NEU|SIN|IND|NOM//amod//57 företräde//NN|NEU|SIN|IND|NOM//obj//55 för//PP//case//59 sökande//NN|NEU|SIN|IND|NOM//obl//55 med//PP//case//63 kort//JJ|POS|UTR|SIN|IND|NOM//advmod//62 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 skolutbildning//NN|UTR|SIN|IND|NOM//nmod//59 .//MAD//punct//55
