Regionalt folkstyre och statlig länsförvaltning;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
Regionalt folkstyre och statlig länsförvaltning;Den//DT|UTR|SIN|DEF//det//2 parlamentariska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 regionkommittén//NN|UTR|SIN|DEF|NOM//nsubj//6 (//PAD//punct//2 PARK//PM|NOM//appos//2 )//PAD//punct//4 Stockholm//PM|NOM//ROOT//6 2000//RG|NOM//nummod//6
Regionalt folkstyre och statlig länsförvaltning;SOU//PM|NOM//nsubj:pass//4 och//KN//cc//2 DS//PM|NOM//conj//0 kan//VB|PRS|AKT//aux//4 köpas//VB|INF|SFO//ROOT//4 från//PP//case//7 Fritzes//PM|NOM//nmod:poss//7 Kundservice//PM|NOM//obl//4 .//MAD//punct//4
Regionalt folkstyre och statlig länsförvaltning;1999//RG|NOM//nummod//10 års//NN|NEU|SIN|IND|GEN//nmod:poss//11 serie//NN|UTR|SIN|IND|NOM//nsubj:pass//13 kan//VB|PRS|AKT//aux//13 köpas//VB|INF|SFO//conj//4 från//PP//case//16 Fakta//NN|NEU|SIN|IND|NOM//nmod//16 Info//PM|NOM//obl//13 Direkt//AB|POS//advmod//13 ,//MID//punct//19 Kundservice//NN|UTR|SIN|IND|NOM//conj//17 .//MAD//punct//13
Regionalt folkstyre och statlig länsförvaltning;För//PP//case//22 remissutsändningar//NN|UTR|PLU|IND|NOM//obl//31 av//PP//case//24 SOU//PM|NOM//nmod//22 och//KN//cc//26 DS//PM|NOM//conj//24 fr.o.m.//AB|AN//case//30 2000//RG|NOM//nummod//29 års//NN|NEU|SIN|IND|GEN//nmod:poss//30 nummerserie//NN|UTR|SIN|IND|NOM//nmod//22 svarar//VB|PRS|AKT//conj//4 Fritzes//PM|NOM//nmod:poss//34 Offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 Publikationer//NN|UTR|PLU|IND|NOM//nsubj//31 på//PP//case//36 uppdrag//NN|NEU|SIN|IND|NOM//obl//31 av//PP//case//39 Regeringskansliets//NN|NEU|SIN|DEF|GEN//nmod:poss//39 förvaltningsavdelning//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//4
Regionalt folkstyre och statlig länsförvaltning;Svar//NN|NEU|SIN|IND|NOM//ROOT//0 på//PP//case//2 remiss//NN|UTR|SIN|IND|NOM//nmod//0 .//MAD//punct//0
Regionalt folkstyre och statlig länsförvaltning;Hur//HA//advmod//0 och//KN//cc//6 varför//HA//conj//4 .//MAD//punct//4
Regionalt folkstyre och statlig länsförvaltning;Statsrådsberedningen//NN|UTR|SIN|DEF|NOM//appos//0 ,//MID//punct//8 1993//RG|NOM//nummod//8 .//MAD//punct//8 –//RG|NOM//punct//15
Regionalt folkstyre och statlig länsförvaltning;En//DT|UTR|SIN|IND//det//15 liten//JJ|POS|UTR|SIN|IND|NOM//amod//15 broschyr//NN|UTR|SIN|IND|NOM//appos//0 som//HP|-|-|-//nsubj//17 underlättar//VB|PRS|AKT//acl:relcl//15 arbetet//NN|NEU|SIN|DEF|NOM//obj//17 för//PP//case//20 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//17 som//HP|-|-|-//nsubj//23 skall//VB|PRS|AKT//aux//23 svara//VB|INF|AKT//acl:relcl//20 på//PP//case//25 remiss//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//15

