Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj:pass//3 tillkallas//VB|PRS|SFO//ROOT//3 med//PP//case//5 uppdrag//NN|NEU|SIN|IND|NOM//obl//3 att//IE//mark//7 göra//VB|INF|AKT//acl//5 ett//DT|NEU|SIN|IND//det//9 förslag//NN|NEU|SIN|IND|NOM//obj//7 till//PP//case//13 ett//DT|NEU|SIN|IND//det//13 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//13 infrastrukturprogram//NN|NEU|SIN|IND|NOM//obl//7 ,//MID//punct//13 bl.a.//AB|AN//advmod//17 efter//PP//case//17 samråd//NN|NEU|SIN|IND|NOM//conj//13 med//PP//case//20 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 Kommunförbundet//NN|NEU|SIN|DEF|NOM//nmod//17 och//KN//cc//22 Landstingsförbundet//PM|NOM//conj//20 ,//MID//punct//24 Post//PM|NOM//conj//20 –//PM|NOM//punct//27 och//KN//cc//27 Telestyrelsen//PM|NOM//nsubj//32 och//KN//cc//30 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 Kraftnät//NN|NEU|PLU|IND|NOM//conj//27 ,//MID//punct//32 utarbeta//VB|INF|AKT//conj//3 ett//DT|NEU|SIN|IND//det//34 underlag//NN|NEU|SIN|IND|NOM//obj//32 till//PP//case//37 en//DT|UTR|SIN|IND//det//37 överenskommelse//NN|UTR|SIN|IND|NOM//nmod//34 med//PP//case//40 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 Kommunförbundet//NN|NEU|SIN|DEF|NOM//nmod//37 och//KN//cc//42 Landstingsförbundet//PM|NOM//conj//40 om//PP//case//44 former//NN|UTR|PLU|IND|NOM//nmod//42 för//PP//nmod//44 och//KN//cc//47 inriktning//NN|UTR|SIN|IND|NOM//conj//45 av//PP//case//49 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//52 och//KN//cc//51 landstings//NN|UTR|SIN|IND|GEN//conj//49 arbete//NN|NEU|SIN|IND|NOM//nmod//44 med//PP//case//55 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 försörjningsprogram//NN|NEU|PLU|IND|NOM//nmod//44 ,//MID//punct//57 samla//VB|INF|AKT//conj//32 in//PL//compound:prt//57 uppgifter//NN|UTR|PLU|IND|NOM//obj//57 från//PP//case//61 kommuner//NN|UTR|PLU|IND|NOM//obl//57 ,//MID//punct//63 landsting//NN|NEU|PLU|IND|NOM//conj//61 ,//MID//punct//65 länsstyrelser//NN|UTR|PLU|IND|NOM//conj//61 och//KN//cc//68 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 självstyrelseorgan//NN|NEU|PLU|IND|NOM//conj//61 ,//MID//punct//71 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 samarbetsorganisationer//NN|UTR|PLU|IND|NOM//conj//61 inom//PP//case//74 detta//DT|NEU|SIN|DEF//det//74 område//NN|NEU|SIN|IND|NOM//obl//57 samt//KN//cc//77 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 aktörer//NN|UTR|PLU|IND|NOM//nsubj//101 om//PP//case//80 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//80 prioritering//NN|UTR|SIN|IND|NOM//nmod//77 av//PP//case//82 förbindelser//NN|UTR|PLU|IND|NOM//nmod//80 som//HP|-|-|-//nsubj//85 inte//AB//advmod//85 bedöms//VB|PRS|SFO//acl:relcl//80 komma//VB|INF|AKT//aux//88 att//IE//mark//88 tillhandahållas//VB|INF|SFO//xcomp//85 av//PP//case//91 marknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 aktörer//NN|UTR|PLU|IND|NOM//obl:agent//88 under//PP//case//96 de//DT|UTR/NEU|PLU|DEF//det//96 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//96 fem//RG|NOM//nummod//96 åren//NN|NEU|PLU|DEF|NOM//obl//88 ,//MID//punct//96 i//PP//case//99 infrastrukturprogrammet//NN|NEU|SIN|DEF|NOM//obl//101 bl.a.//AB|AN//advmod//101 redovisa//VB|INF|AKT//conj//32 en//DT|UTR|SIN|IND//det//103 prioritering//NN|UTR|SIN|IND|NOM//obj//101 av//PP//mark//110 mellan//PP//case//107 vilka//HD|UTR/NEU|PLU|IND//det//107 orter//NN|UTR|PLU|IND|NOM//nmod//110 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//110 bör//VB|PRS|AKT//aux//110 finnas//VB|INF|SFO//acl//103 ledningsförbindelser//NN|UTR|PLU|IND|NOM//obj//110 ,//MID//punct//111 som//HP|-|-|-//nsubj:pass//115 inte//AB//advmod//115 bedöms//VB|PRS|SFO//acl:relcl//111 komma//VB|INF|AKT//xcomp//115 till//PP//compound:prt//116 stånd//NN|NEU|SIN|IND|NOM//fixed//117 på//PP//case//121 kommersiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 grunder//NN|UTR|PLU|IND|NOM//obl//116 samt//KN//cc//131 vad//HP|NEU|SIN|IND//obj//131 en//DT|UTR|SIN|IND//det//127 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//127 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//127 medfinansiering//NN|UTR|SIN|IND|NOM//nsubj//131 skulle//VB|PRT|AKT//aux//131 komma//VB|INF|AKT//aux//131 att//IE//mark//131 kosta//VB|INF|AKT//conj//101 ,//MID//punct//133 klarlägga//VB|INF|AKT//conj//101 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//133 att//IE//mark//136 använda//VB|INF|AKT//acl//134 existerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//138 stöd//NN|NEU|SIN|IND|NOM//obj//136 ,//MID//punct//140 klarlägga//VB|INF|AKT//conj//101 om//SN//mark//144 infrastrukturprogrammet//NN|NEU|SIN|DEF|NOM//nsubj:pass//144 kan//VB|PRS|AKT//aux//144 användas//VB|INF|SFO//ccomp//140 som//KN//mark//146 villkor//NN|NEU|PLU|IND|NOM//xcomp//144 för//PP//case//151 en//DT|UTR|SIN|IND//det//151 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//151 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//151 stödgivning//NN|UTR|SIN|IND|NOM//obl//144 och//KN//cc//158 i//PP//case//158 så//AB//amod//155 fall//NN|NEU|SIN|IND|NOM//fixed//153 på//PP//case//158 vilket//HD|NEU|SIN|IND//det//158 sätt//NN|NEU|SIN|IND|NOM//conj//151 ,//MID//punct//32 lämna//VB|INF|AKT//conj//32 förslag//NN|NEU|SIN|IND|NOM//obj//160 till//PP//case//163 villkor//NN|NEU|PLU|IND|NOM//nmod//161 för//PP//case//165 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//163 till//PP//case//168 de//DT|UTR/NEU|PLU|DEF//det//168 nät//NN|NEU|PLU|IND|NOM//nmod//165 som//HP|-|-|-//nsubj:pass//174 helt//AB|POS//advmod//174 eller//KN//cc//174 delvis//AB//advmod//174 eventuellt//AB|POS//advmod//174 finansieras//VB|INF|SFO//acl:relcl//168 med//PP//case//177 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//177 medel//NN|NEU|PLU|IND|NOM//obl//174 ,//MID//punct//32 föreslå//VB|INF|AKT//conj//32 under//PP//mark//185 vilka//HD|UTR/NEU|PLU|IND//det//182 former//NN|UTR|PLU|IND|NOM//obj//185 staten//NN|UTR|SIN|DEF|NOM//nsubj//185 skall//VB|PRS|AKT//aux//185 medverka//VB|INF|AKT//advcl//179 i//PP//case//187 nätutbyggnaden//NN|UTR|SIN|DEF|NOM//obl//185 ,//MID//punct//32 klarlägga//VB|INF|AKT//conj//32 i//PP//case//192 vilken//HD|UTR|SIN|IND//det//192 utsträckning//NN|UTR|SIN|IND|NOM//obl//189 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//194 finns//VB|PRS|SFO//conj//32 redan//AB//advmod//194 färdig//JJ|POS|UTR|SIN|IND|NOM//amod//197 kanalisation//NN|UTR|SIN|IND|NOM//nsubj//194 som//HP|-|-|-//nsubj//200 är//VB|PRS|AKT//cop//200 möjlig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//197 att//IE//mark//202 använda//VB|INF|AKT//acl//200 ,//MID//punct//204 klargöra//VB|INF|AKT//conj//200 vilka//HD|UTR/NEU|PLU|IND//det//206 resurser//NN|UTR|PLU|IND|NOM//obj//204 i//PP//case//211 form//NN|UTR|SIN|IND|NOM//fixed//207 av//PP//fixed//207 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//211 kostnader//NN|UTR|PLU|IND|NOM//nmod//206 och//KN//cc//213 personal//NN|UTR|SIN|IND|NOM//conj//211 som//HP|-|-|-//nsubj:pass//218 kan//VB|PRS|AKT//aux//218 komma//VB|INF|AKT//aux//218 att//IE//mark//218 krävas//VB|INF|SFO//acl:relcl//213 för//PP//case//220 programarbete//NN|NEU|SIN|IND|NOM//obl//218 ,//MID//punct//222 föreslå//VB|INF|AKT//conj//32 vilken//HD|UTR|SIN|IND//det//224 organisation//NN|UTR|SIN|IND|NOM//obj//222 eller//KN//cc//226 myndighet//NN|UTR|SIN|IND|NOM//conj//224 som//HP|-|-|-//nsubj//231 ,//MID//punct//231 sedan//SN//mark//231 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//231 fullgjort//VB|SUP|AKT//acl:relcl//226 sitt//PS|NEU|SIN|DEF//nmod:poss//233 uppdrag//NN|NEU|SIN|IND|NOM//obj//231 ,//MID//punct//236 bör//VB|PRS|AKT//aux//236 fortsätta//VB|INF|AKT//conj//32 arbetet//NN|NEU|SIN|DEF|NOM//obj//236 med//PP//case//241 det//DT|NEU|SIN|DEF//det//241 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//241 programmet//NN|NEU|SIN|DEF|NOM//obl//236 .//MAD//punct//3

IT-infrastrukturutredningen;Behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//9 av//PP//case//2 program//NN|NEU|SIN|IND|NOM//nmod//0 för//PP//case//4 försörjning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//6 ledning//NN|UTR|SIN|IND|NOM//nmod//4 för//PP//case//8 datakommunikation//NN|UTR|SIN|IND|NOM//nmod//6 framfördes//VB|PRT|SFO//ROOT//9 av//PP//case//11 IT-infrastrukturutredningen//NN|UTR|SIN|DEF|NOM//obl:agent//9 i//PP//case//13 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//11 ”//PM|NOM//punct//15 Bredband//NN|NEU|SIN|IND|NOM//obl//9 för//PP//case//17 tillväxt//NN|UTR|SIN|IND|NOM//nmod//15 i//PP//case//20 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 landet//NN|NEU|SIN|DEF|NOM//nmod//17 ”//PM|NOM//punct//15 (//PAD//punct//23 SOU//PM|NOM//appos//15 1999:85//RG|NOM//conj//23 )//PAD//punct//23 .//MAD//punct//9
IT-infrastrukturutredningen;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//7 med//PP//case//4 ett//DT|NEU|SIN|IND//det//4 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//4 infrastrukturprogram//NN|NEU|SIN|IND|NOM//nmod//0 var//VB|PRT|AKT//cop//7 enligt//PP//case//7 utredningen//NN|UTR|SIN|DEF|NOM//obl//24 att//IE//mark//9 ange//VB|INF|AKT//acl//7 målbild//NN|UTR|SIN|IND|NOM//obj//9 ,//MID//punct//12 inriktning//NN|UTR|SIN|IND|NOM//conj//10 och//KN//cc//15 geografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 principer//NN|UTR|PLU|IND|NOM//conj//10 för//PP//case//18 ett//DT|NEU|SIN|IND//det//18 bredbandsnät//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//7
IT-infrastrukturutredningen;I//PP//case//21 programmet//NN|NEU|SIN|DEF|NOM//obl//24 skulle//VB|PRT|AKT//aux//24 bl.a.//AB|AN//advmod//24 ingå//VB|INF|AKT//ROOT//24 förslag//NN|NEU|SIN|IND|NOM//obj//24 till//PP//case//27 hopkopplingspunkter//NN|UTR|PLU|IND|NOM//nmod//25 mellan//PP//case//29 stomnät//NN|NEU|PLU|IND|NOM//obl//24 och//KN//cc//32 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 nät//NN|NEU|PLU|IND|NOM//conj//29 .//MAD//punct//24
IT-infrastrukturutredningen;Bakgrunden//NN|UTR|SIN|DEF|NOM//appos//24 till//PP//case//36 programmet//NN|NEU|SIN|DEF|NOM//nmod//34 är//VB|PRS|AKT//cop//34 att//SN//mark//42 staten//NN|UTR|SIN|DEF|NOM//nsubj//42 inte//AB//advmod//42 bara//AB//advmod//42 har//VB|PRS|AKT//csubj//34 ansvar//NN|NEU|SIN|IND|NOM//obj//42 för//PP//mark//46 att//IE//mark//46 stimulera//VB|INF|AKT//advcl//42 utbyggnaden//NN|UTR|SIN|DEF|NOM//obj//46 av//PP//case//51 ett//DT|NEU|SIN|IND//det//51 öppet//JJ|POS|NEU|SIN|IND|NOM//amod//51 nät//NN|NEU|SIN|IND|NOM//nmod//47 och//KN//cc//54 för//PP//case//54 regional//JJ|POS|UTR|SIN|IND|NOM//conj//51 –//RG|NOM//punct//34 och//KN//cc//57 näringspolitiken//NN|UTR|SIN|DEF|NOM//conj//34 .//MAD//punct//34
IT-infrastrukturutredningen;Enligt//PP//case//60 utredningen//NN|UTR|SIN|DEF|NOM//obl//64 borde//VB|PRT|AKT//aux//64 staten//NN|UTR|SIN|DEF|NOM//nsubj//64 också//AB//advmod//64 ha//VB|INF|AKT//advcl//24 ett//DT|NEU|SIN|IND//det//69 övervakande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 och//KN//cc//68 sammanhållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//66 ansvar//NN|NEU|SIN|IND|NOM//obj//64 för//PP//mark//74 att//SN//mark//74 nätet//NN|NEU|SIN|DEF|NOM//nsubj//74 var//VB|PRT|AKT//cop//74 säkert//JJ|POS|NEU|SIN|IND|NOM//advcl//64 och//KN//cc//76 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//advmod//79 till//PP//case//79 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 priser//NN|NEU|PLU|IND|NOM//conj//74 .//MAD//punct//64
IT-infrastrukturutredningen;Öppenheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//82 betonades//VB|PRT|SFO//parataxis//64 av//PP//case//84 utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//82 ,//MID//punct//86 innebärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//82 att//SN//mark//91 ledning//NN|UTR|SIN|IND|NOM//nsubj:pass//91 borde//VB|PRT|AKT//aux//91 kunna//VB|INF|AKT//aux//91 hyras//VB|INF|SFO//acl//86 av//PP//case//94 alla//DT|UTR/NEU|PLU|IND/DEF//det//94 operatörer//NN|UTR|PLU|IND|NOM//obl:agent//91 till//PP//case//97 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 priser//NN|NEU|PLU|IND|NOM//nmod//94 .//MAD//punct//24
IT-infrastrukturutredningen;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//100 lade//VB|PRT|AKT//parataxis//24 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//102 vikt//NN|UTR|SIN|IND|NOM//obj//100 vid//PP//case//106 begreppet//NN|NEU|SIN|DEF|NOM//nmod//106 ”//PAD//punct//106 program//NN|NEU|SIN|IND|NOM//obl//100 ”//PAD//punct//100 eftersom//SN//mark//110 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//110 innebar//VB|PRT|AKT//advcl//100 att//SN//mark//117 staten//NN|UTR|SIN|DEF|NOM//nsubj//117 så//AB//advmod//114 långt//AB|POS//advmod//115 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//117 borde//VB|PRT|AKT//aux//117 undvika//VB|INF|AKT//ccomp//110 att//IE//mark//119 etablera//VB|INF|AKT//xcomp//117 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//119 som//KN//mark//122 investerare//NN|UTR|SIN|IND|NOM//obl//119 och//KN//cc//124 ägare//NN|UTR|PLU|IND|NOM//conj//122 på//PP//case//127 detta//DT|NEU|SIN|DEF//det//127 område//NN|NEU|SIN|IND|NOM//obl//119 .//MAD//punct//100
IT-infrastrukturutredningen;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//130 innehöll//VB|PRT|AKT//conj//24 dock//AB//advmod//130 ingen//DT|UTR|SIN|IND//det//134 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//134 precisering//NN|UTR|SIN|IND|NOM//obj//130 av//PP//case//137 vilka//HD|UTR/NEU|PLU|IND//det//137 befogenheter//NN|UTR|PLU|IND|NOM//nmod//134 som//HP|-|-|-//nsubj:pass//140 skulle//VB|PRT|AKT//aux//140 kopplas//VB|INF|SFO//acl:relcl//137 till//PP//case//143 ett//DT|NEU|SIN|IND//det//143 program//NN|NEU|SIN|IND|NOM//obl//140 .//MAD//punct//130
IT-infrastrukturutredningen;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//148 var//VB|PRT|AKT//cop//148 att//IE//mark//148 vägleda//VB|INF|AKT//parataxis//130 myndigheter//NN|UTR|PLU|IND|NOM//obj//148 och//KN//cc//151 marknadsaktörer//NN|UTR|PLU|IND|NOM//conj//149 snarare//AB|KOM//advmod//148 än//KN//mark//154 styra//VB|INF|AKT//advcl//148 .//MAD//punct//148
IT-infrastrukturutredningen;Av//PP//case//157 betänkandet//NN|NEU|SIN|DEF|NOM//obl//158 framgick//VB|PRT|AKT//conj//24 dock//AB//advmod//158 att//SN//mark//167 överensstämmelse//NN|UTR|SIN|IND|NOM//nsubj//167 med//PP//case//163 infrastrukturprogrammet//NN|NEU|SIN|DEF|NOM//nmod//161 kunde//VB|PRT|AKT//aux//167 vara//VB|INF|AKT//cop//167 ett//DT|NEU|SIN|IND//det//167 villkor//NN|NEU|SIN|IND|NOM//ccomp//158 för//PP//case//169 statsstöd//NN|NEU|SIN|IND|NOM//nmod//167 till//PP//case//171 kanalisation//NN|UTR|SIN|IND|NOM//nmod//169 och//KN//cc//174 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//174 anläggningar//NN|UTR|PLU|IND|NOM//conj//171 för//PP//case//176 ledning//NN|UTR|SIN|IND|NOM//nmod//174 ,//MID//punct//174 dvs.//AB|AN//advmod//179 rör//NN|NEU|PLU|IND|NOM//appos//174 ,//MID//punct//181 master//NN|UTR|SIN|IND|NOM//conj//179 eller//KN//cc//183 liknande//NN|NEU|SIN|IND|NOM//conj//179 (//PAD//punct//158 vari//HA//nsubj:pass//186 inkluderas//VB|PRS|SFO//parataxis//158 även//AB//advmod//188 utrustning//NN|UTR|SIN|IND|NOM//nsubj:pass//186 för//PP//case//191 trådlös//JJ|POS|UTR|SIN|IND|NOM//amod//191 kommunikation//NN|UTR|SIN|IND|NOM//nmod//188 )//PAD//punct//158 och//KN//cc//195 regionalpolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//195 stöd//NN|NEU|SIN|IND|NOM//conj//158 till//PP//case//197 anslutningskostnad//NN|UTR|SIN|IND|NOM//nmod//195 .//MAD//punct//158
