Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 analysera//VB|INF|AKT//ROOT//4 och//KN//cc//6 lämna//VB|INF|AKT//conj//4 förslag//NN|NEU|SIN|IND|NOM//obj//6 till//PP//case//13 hur//HA//advmod//10 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//13 och//KN//cc//12 internationell//JJ|POS|UTR|SIN|IND|NOM//conj//10 forskning//NN|UTR|SIN|IND|NOM//nsubj:pass//18 och//KN//cc//15 utveckling//NN|UTR|SIN|IND|NOM//conj//13 skall//VB|PRS|AKT//aux//18 kunna//VB|INF|AKT//aux//18 nyttiggöras//VB|INF|SFO//conj//4 som//KN//case//21 användbar//JJ|POS|UTR|SIN|IND|NOM//amod//21 kunskap//NN|UTR|SIN|IND|NOM//obl//18 och//KN//cc//24 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 tillämpningar//NN|UTR|PLU|IND|NOM//conj//21 för//PP//case//26 behov//NN|NEU|SIN|IND|NOM//nmod//24 inom//PP//case//28 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//26 .//MAD//punct//4
Sammanfattning av uppdraget;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 skall//VB|PRS|AKT//aux//32 bedrivas//VB|INF|SFO//parataxis//4 med//PP//case//39 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//33 från//PP//fixed//33 de//DT|UTR/NEU|PLU|DEF//det//38 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//38 årens//NN|NEU|PLU|DEF|GEN//nmod:poss//39 utveckling//NN|UTR|SIN|IND|NOM//obl//32 i//PP//case//41 omvärlden//NN|UTR|SIN|DEF|NOM//nmod//39 ,//MID//punct//43 ominriktningen//NN|UTR|SIN|DEF|NOM//conj//39 av//PP//case//45 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//43 samt//KN//cc//47 principen//NN|UTR|SIN|DEF|NOM//conj//45 om//PP//case//49 anpassning//NN|UTR|SIN|IND|NOM//nmod//47 .//MAD//punct//32

Bakgrund;Försvarsforskningsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 lämnade//VB|PRT|AKT//ROOT//1 i//PP//case//3 juni//NN|UTR|SIN|IND|NOM//obl//1 1992//RG|NOM//nummod//3 sitt//PS|NEU|SIN|DEF//nmod:poss//6 slutbetänkande//NN|NEU|SIN|IND|NOM//obj//1 till//PP//case//8 chefen//NN|UTR|SIN|DEF|NOM//nmod//6 för//PP//case//10 Försvarsdepartementet//NN|NEU|SIN|DEF|NOM//nmod//8 (//PAD//punct//10 SOU//PM|NOM//appos//10 1992:62//RG|NOM//obl//1 )//PAD//punct//15 Forskning//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//17 utveckling//NN|UTR|SIN|IND|NOM//conj//15 för//PP//case//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 delar//NN|UTR|PLU|IND|NOM//nmod//17 av//PP//case//22 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//20 .//MAD//punct//1
Bakgrund;Betänkandet//NN|NEU|SIN|DEF|NOM//nsubj//25 innehöll//VB|PRT|AKT//conj//1 förslag//NN|NEU|SIN|IND|NOM//obj//25 om//PP//case//28 finansieringsformer//NN|UTR|PLU|IND|NOM//nmod//26 för//PP//case//30 försvarsforskningen//NN|UTR|SIN|DEF|NOM//nmod//28 som//HP|-|-|-//nsubj//32 resulterade//VB|PRT|AKT//acl:relcl//30 i//PP//mark//38 att//SN//mark//38 huvuddelen//NN|UTR|SIN|DEF|NOM//nsubj//38 av//PP//case//37 försvarsforskningen//NN|UTR|SIN|DEF|NOM//nmod//35 blev//VB|PRT|AKT//advcl//25 avgiftsfinansierad//PC|PRF|UTR|SIN|IND|NOM//xcomp//38 från//PP//case//45 och//KN//cc//45 med//PP//case//45 den//DT|UTR|SIN|DEF//det//45 1//RO|NOM//nummod//45 juli//NN|UTR|SIN|IND|NOM//obl//39 1994//RG|NOM//nummod//45 .//MAD//punct//1
Bakgrund;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 gav//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 25//RG|NOM//nummod//4 februari//NN|UTR|SIN|IND|NOM//nmod//7 1999//RG|NOM//nummod//6 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 materielverk//NN|NEU|SIN|IND|NOM//obj//1 i//PP//case//9 uppdrag//NN|NEU|SIN|IND|NOM//nmod//7 att//IE//mark//21 i//PP//case//12 samverkan//NN|UTR|SIN|IND|NOM//obl//21 med//PP//case//14 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//12 ,//MID//punct//18 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 försvarsmyndigheter//NN|UTR|PLU|IND|NOM//conj//14 och//KN//cc//20 svensk//JJ|POS|UTR|SIN|IND|NOM//conj//12 försvarsindusti//NN|UTR|SIN|IND|NOM//ccomp//1 samt//KN//cc//23 SWEDAC//PM|NOM//conj//21 utreda//VB|INF|AKT//xcomp//21 och//KN//cc//26 lämna//VB|INF|AKT//conj//24 förslag//NN|NEU|SIN|IND|NOM//obj//26 i//PP//case//29 frågor//NN|UTR|PLU|IND|NOM//nmod//27 rörande//PP//case//31 provningsresurser//NN|UTR|PLU|IND|NOM//nmod//29 för//PP//case//34 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 behov//NN|NEU|SIN|IND|NOM//nmod//31 .//MAD//punct//1
Bakgrund;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 överlämnade//VB|PRT|AKT//ROOT//1 i//PP//case//3 mars//NN|UTR|SIN|IND|NOM//obl//1 1999//RG|NOM//nummod//5 propositionen//NN|UTR|SIN|DEF|NOM//nmod//7 Förändrad//PC|PRF|UTR|SIN|IND|NOM//amod//7 omvärld//NN|UTR|SIN|IND|NOM//obl//1 -//MID//punct//10 omdanat//PC|PRF|NEU|SIN|IND|NOM//amod//10 försvar//NN|NEU|SIN|IND|NOM//obl//1 till//PP//case//12 riksdagen//NN|UTR|SIN|DEF|NOM//nmod//10 (//PAD//punct//10 prop//NN|UTR|SIN|IND|NOM//appos//10 .//MAD//punct//16
Bakgrund;1998/99:74//RG|NOM//conj//14 )//PAD//punct//16 .//MAD//punct//10
Bakgrund;I//PP//case//20 propositionen//NN|UTR|SIN|DEF|NOM//obl//21 redovisade//VB|PRT|AKT//amod//22 regeringen//NN|UTR|SIN|DEF|NOM//appos//10 att//SN//mark//29 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//25 försvarsforskning//NN|UTR|SIN|IND|NOM//nsubj:pass//29 och//KN//cc//27 teknikutveckling//NN|UTR|SIN|IND|NOM//conj//25 bör//VB|PRS|AKT//aux//29 inriktas//VB|INF|SFO//acl//22 mot//PP//mark//33 att//IE//mark//33 dels//KN//advmod//33 skapa//VB|INF|AKT//advcl//29 förutsättningar//NN|UTR|PLU|IND|NOM//obj//33 för//PP//case//39 det//DT|NEU|SIN|DEF//det//39 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 försvaret//NN|NEU|SIN|DEF|NOM//nmod//34 ,//MID//punct//42 dels//KN//advmod//42 upprätthålla//VB|INF|AKT//conj//1 de//DT|UTR/NEU|PLU|DEF//det//45 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 kompetenserna//NN|UTR|PLU|DEF|NOM//obj//42 och//KN//cc//47 utveckla//VB|INF|AKT//conj//42 kompetenser//NN|UTR|PLU|IND|NOM//obj//47 inom//PP//case//50 områden//NN|NEU|PLU|IND|NOM//obl//47 där//HA//advmod//53 Sverige//PM|NOM//nsubj//53 har//VB|PRS|AKT//acl:relcl//50 konkurrensfördelar//NN|UTR|PLU|IND|NOM//obj//53 .//MAD//punct//42
Bakgrund;Vidare//AB|KOM//advmod//57 redovisade//VB|PRT|AKT//amod//58 regeringen//NN|UTR|SIN|DEF|NOM//parataxis//42 att//SN//mark//72 samverkansformer//NN|UTR|PLU|IND|NOM//nsubj:pass//72 mellan//PP//case//62 utförare//NN|UTR|PLU|IND|NOM//nmod//60 inom//PP//case//64 forskning//NN|UTR|SIN|IND|NOM//nmod//62 och//KN//cc//66 teknikutveckling//NN|UTR|SIN|IND|NOM//conj//64 ,//MID//punct//68 användare//NN|UTR|PLU|IND|NOM//conj//64 och//KN//cc//70 industri//NN|UTR|SIN|IND|NOM//conj//64 bör//VB|PRS|AKT//aux//72 utvecklas//VB|INF|SFO//ccomp//42 ,//MID//punct//42 att//SN//mark//82 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//76 samverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//82 beträffande//PP//case//78 forskning//NN|UTR|SIN|IND|NOM//nmod//76 och//KN//cc//80 teknikutveckling//NN|UTR|SIN|IND|NOM//conj//78 bör//VB|PRS|AKT//aux//82 eftersträvas//VB|INF|SFO//ccomp//42 ,//MID//punct//82 att//IE//mark//90 i//PP//case//86 forskning//NN|UTR|SIN|IND|NOM//obl//90 och//KN//cc//88 teknikutveckling//NN|UTR|SIN|IND|NOM//conj//86 bör//VB|PRS|AKT//aux//90 beaktas//VB|INF|SFO//conj//82 de//DT|UTR/NEU|PLU|DEF//det//92 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//90 som//HP|-|-|-//nsubj//98 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 operationer//NN|UTR|PLU|IND|NOM//nsubj//98 och//KN//cc//97 minröjningsförmåga//NN|UTR|SIN|IND|NOM//conj//95 ställer//VB|PRS|AKT//acl:relcl//92 och//KN//cc//104 att//SN//mark//104 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//102 vikt//NN|UTR|SIN|IND|NOM//nsubj:pass//104 bör//VB|PRS|AKT//aux//104 läggas//VB|INF|SFO//conj//98 på//PP//mark//107 att//IE//mark//107 sammanlänka//VB|INF|AKT//advcl//104 civil//JJ|POS|UTR|SIN|IND|NOM//amod//109 forskning//NN|UTR|SIN|IND|NOM//obj//107 och//KN//cc//111 teknikutveckling//NN|UTR|SIN|IND|NOM//conj//109 med//PP//case//114 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//114 behov//NN|NEU|SIN|IND|NOM//nmod//111 .//MAD//punct//1
Bakgrund;I//PP//case//1 propositionen//NN|UTR|SIN|DEF|NOM//obl//2 anmälde//VB|PRT|AKT//ROOT//2 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//2 sin//PS|UTR|SIN|DEF//nmod:poss//5 avsikt//NN|UTR|SIN|IND|NOM//obj//2 att//IE//mark//7 se//VB|INF|AKT//acl//5 över//PL//case//9 inriktning//NN|UTR|SIN|IND|NOM//obl//7 och//KN//cc//11 omfattning//NN|UTR|SIN|IND|NOM//conj//9 av//PP//case//13 forskning//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 teknikutveckling//NN|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//2
