Sammanfattning;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppgift//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 lämna//VB|INF|AKT//csubj//2 förslag//NN|NEU|SIN|IND|NOM//obj//4 på//PP//case//10 hur//HA//advmod//8 samarbetsområdet//NN|NEU|SIN|DEF|NOM//nmod//10 civil//JJ|POS|UTR|SIN|IND|NOM//amod//10 säkerhet//NN|UTR|SIN|IND|NOM//nmod//5 inom//PP//case//13 Östersjöstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//13 råd//NN|NEU|SIN|IND|NOM//nmod//10 (//PAD//punct//15 CBSS//PM|NOM//appos//13 )//PAD//punct//2 kan//VB|PRS|AKT//aux//18 vidareutvecklas//VB|INF|SFO//parataxis//2 .//MAD//punct//2
Sammanfattning;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//23 skall//VB|PRS|AKT//aux//23 vidare//AB|KOM//advmod//23 prövas//VB|INF|SFO//parataxis//2 att//IE//mark//25 utvidga//VB|INF|AKT//xcomp//23 samarbetet//NN|NEU|SIN|DEF|NOM//obj//25 till//PP//mark//29 att//IE//mark//29 omfatta//VB|INF|AKT//advcl//25 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 områden//NN|NEU|PLU|IND|NOM//obj//29 än//KN//case//34 de//DT|UTR/NEU|PLU|DEF//det//34 tre//RG|NOM//obl//29 nu//AB//advmod//36 beslutade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//23 programområdena//NN|NEU|PLU|DEF|NOM//nsubj//36 räddningstjänst//NN|UTR|SIN|IND|NOM//obj//36 ,//MID//punct//40 katastrof-//NN|NEU|-|-|SMS//conj//38 och//KN//cc//42 krishantering//NN|UTR|SIN|IND|NOM//conj//38  //_SP////42 samt//KN//cc//45 övervakning//NN|UTR|SIN|IND|NOM//conj//38 .//MAD//punct//2
Sammanfattning;Civil//JJ|POS|UTR|SIN|IND|NOM//amod//1 säkerhet//NN|UTR|SIN|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 ett//DT|NEU|SIN|IND//det//4 begrepp//NN|NEU|SIN|IND|NOM//ROOT//4 som//HP|-|-|-//nsubj//6 omfattar//VB|PRS|AKT//acl:relcl//4 mycket//AB|POS//advmod//6 och//KN//cc//9 ges//VB|PRS|SFO//conj//6 skiftande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 innebörd//NN|UTR|SIN|IND|NOM//obj//9 i//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 sammanhang//NN|NEU|PLU|IND|NOM//obl//9 .//MAD//punct//4
Sammanfattning;Denna//DT|UTR|SIN|DEF//det//17 utredning//NN|UTR|SIN|IND|NOM//nsubj//18 diskuterar//VB|PRS|AKT//parataxis//4 risker//NN|UTR|PLU|IND|NOM//obj//18 för//PP//case//23 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 normala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 funktion//NN|UTR|SIN|IND|NOM//nmod//19 vid//PP//case//26 alla//DT|UTR/NEU|PLU|IND/DEF//det//26 typer//NN|UTR|PLU|IND|NOM//obl//18 av//PP//case//28 hot//NN|NEU|PLU|IND|NOM//nmod//26 utom//PP//case//30 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//28 .//MAD//punct//18
Sammanfattning;Den//DT|UTR|SIN|DEF//det//34 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 säkerheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 kan//VB|PRS|AKT//aux//36 höjas//VB|INF|SFO//parataxis//18 genom//PP//mark//43 att//SN//mark//43 man//PN|UTR|SIN|IND|SUB//nsubj//43 på//PP//case//42 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 sätt//NN|NEU|PLU|IND|NOM//obl//43 söker//VB|PRS|AKT//advcl//36 begränsa//VB|INF|AKT//xcomp//43 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//46 risker//NN|UTR|PLU|IND|NOM//obj//44 och//KN//cc//48 reducera//VB|INF|AKT//conj//43 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//50 konsekvenser//NN|UTR|PLU|IND|NOM//obj//48 om//SN//mark//54 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//54 skulle//VB|PRT|AKT//aux//54 realiseras//VB|INF|SFO//advcl//48 .//MAD//punct//4
Sammanfattning;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//57 anser//VB|PRS|AKT//parataxis//4 att//SN//mark//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 är//VB|PRS|AKT//cop//61 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//57 att//IE//mark//63 analysera//VB|INF|AKT//csubj//61 åtgärder//NN|UTR|PLU|IND|NOM//obj//63 för//PP//mark//67 att//IE//mark//67 öka//VB|INF|AKT//advcl//63 säkerheten//NN|UTR|SIN|DEF|NOM//obj//67 i//PP//case//71 systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 steg//NN|NEU|PLU|IND|NOM//obl//67 .//MAD//punct//57
Sammanfattning;Den//DT|UTR|SIN|DEF//det//74 modell//NN|UTR|SIN|IND|NOM//parataxis//57 för//PP//case//76 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//74 som//HP|-|-|-//obj//79 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//79 tillämpat//VB|SUP|AKT//acl:relcl//76 bör//VB|PRS|AKT//aux//81 användas//VB|INF|SFO//xcomp//79 även//AB//advmod//85 i//PP//case//85 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 sammanhang//NN|NEU|PLU|IND|NOM//obl//81 för//PP//mark//88 att//IE//mark//88 skapa//VB|INF|AKT//acl//85 överblick//NN|UTR|SIN|IND|NOM//obj//88 och//KN//cc//91 systematik//NN|UTR|SIN|IND|NOM//conj//89 .//MAD//punct//57
Sammanfattning;Ett//DT|NEU|SIN|IND//det//2 första//RO|NOM//amod//2 steg//NN|NEU|SIN|IND|NOM//nsubj//20 ,//MID//punct//4 riskbedömning//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//8  //_SP////5 bör//VB|PRS|AKT//aux//8 omfatta//VB|INF|AKT//conj//2 en//DT|UTR|SIN|IND//det//10 inventering//NN|UTR|SIN|IND|NOM//obj//8 och//KN//cc//12 värdering//NN|UTR|SIN|IND|NOM//conj//10 av//PP//case//15 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 risker//NN|UTR|PLU|IND|NOM//nmod//12 .//MAD//punct//2
Sammanfattning;Därvid//AB//advmod//20 bör//VB|PRS|AKT//aux//20 strävan//NN|UTR|SIN|DEF|NOM//nsubj//20 vara//VB|INF|AKT//ROOT//20 att//IE//mark//22 beakta//VB|INF|AKT//ccomp//20 och//KN//cc//24 väga//VB|INF|AKT//conj//22 samman//PL//compound:prt//24 de//DT|UTR/NEU|PLU|DEF//det//28 tre//RG|NOM//nummod//28 leden//NN|NEU|PLU|DEF|NOM//obl//24 ://MID//punct//20
Sammanfattning;de//DT|UTR/NEU|PLU|DEF//det//31 hot//NN|NEU|PLU|IND|NOM//appos//20 som//HP|-|-|-//obl//35 samhället//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 kan//VB|PRS|AKT//aux//35 ställas//VB|INF|SFO//acl:relcl//31 inför//PP//case//32 ,//MID//punct//31 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//39 sårbarhet//NN|UTR|SIN|IND|NOM//conj//31 för//PP//case//41 hoten//NN|NEU|PLU|DEF|NOM//nmod//39 och//KN//cc//44 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 konsekvenser//NN|UTR|PLU|IND|NOM//conj//41 om//SN//mark//48 hoten//NN|NEU|PLU|DEF|NOM//nsubj:pass//48 skulle//VB|PRT|AKT//aux//48 realiseras//VB|INF|SFO//advcl//31 .//MAD//punct//31
