Sammanfattning;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj//4 ska//VB|PRS|AKT//aux//4 se//VB|INF|AKT//ROOT//4 över//PL//case//6 arbetsmarknadsutbildningen//NN|UTR|SIN|DEF|NOM//obl//4 och//KN//cc//10 den//DT|UTR|SIN|DEF//det//10 förberedande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 utbildningen//NN|UTR|SIN|DEF|NOM//conj//4 inom//PP//case//14 ramen//NN|UTR|SIN|DEF|NOM//fixed//11 för//PP//fixed//11 förordningen//NN|UTR|SIN|DEF|NOM//nmod//10 (//PAD//punct//16 2000:634//RG|NOM//appos//14 )//PAD//punct//16 om//PP//case//20 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 program//NN|NEU|PLU|IND|NOM//conj//14 .//MAD//punct//4
Sammanfattning;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//27 med//PP//case//24 översynen//NN|UTR|SIN|DEF|NOM//nmod//22 är//VB|PRS|AKT//cop//27 att//IE//mark//27 effektivisera//VB|INF|AKT//parataxis//4 och//KN//cc//29 anpassa//VB|INF|AKT//conj//27 utbildningarna//NN|UTR|PLU|DEF|NOM//obj//29 så//AB//mark//34 att//SN//fixed//31 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//34 underlättar//VB|PRS|AKT//advcl//29 matchningen//NN|UTR|SIN|DEF|NOM//obj//34 mellan//PP//case//37 utbud//NN|NEU|SIN|IND|NOM//nmod//35 och//KN//cc//39 efterfrågan//NN|UTR|SIN|IND|NOM//conj//37 på//PP//case//41 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//39 ,//MID//punct//4 bidrar//VB|PRS|AKT//conj//4 till//PP//case//46 gynnsammare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 förutsättningar//NN|UTR|PLU|IND|NOM//obl//43 för//PP//case//50 den//DT|UTR|SIN|DEF//det//50 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 kvinnan//NN|UTR|SIN|DEF|NOM//nmod//46 eller//KN//cc//52 mannen//NN|UTR|SIN|DEF|NOM//conj//50 att//IE//mark//54 få//VB|INF|AKT//acl//46 ett//DT|NEU|SIN|IND//det//56 arbete//NN|NEU|SIN|IND|NOM//obj//54 och//KN//cc//58 motverkar//VB|PRS|AKT//conj//54 att//SN//mark//61 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 uppstår//VB|PRS|AKT//ccomp//58 brist//NN|UTR|SIN|IND|NOM//obj//61 på//PP//case//65 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//65 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//62 på//PP//case//69 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//69 föränderliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 arbetsmarknad//NN|UTR|SIN|IND|NOM//nmod//65 .//MAD//punct//4
Sammanfattning;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//1 ska//VB|PRS|AKT//ROOT//1
Sammanfattning;•//NN|UTR|SIN|IND|NOM//nsubj//1 föreslå//VB|INF|AKT//ROOT//1 hur//HA//advmod//14 samverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//14 mellan//PP//case//5 arbetsmarknadsutbildningen//NN|UTR|SIN|DEF|NOM//nmod//3 och//KN//cc//8 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 yrkesutbildningar//NN|UTR|PLU|IND|NOM//conj//5 i//PP//case//12 det//DT|NEU|SIN|DEF//det//12 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 utbildningsväsendet//NN|NEU|SIN|DEF|NOM//nmod//8 kan//VB|PRS|AKT//aux//14 förbättras//VB|INF|SFO//ccomp//1 samtidigt//AB//mark//20 som//HA//fixed//15 gränsdragningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 mellan//PP//case//19 utbildningarna//NN|UTR|PLU|DEF|NOM//nmod//17 görs//VB|PRS|SFO//advcl//14 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//20 ,//MID//punct//1
Sammanfattning;•//NN|UTR|SIN|IND|NOM//nsubj//1 föreslå//VB|INF|AKT//ROOT//1 hur//HA//advmod//15 kvaliteten//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 ,//MID//punct//5 effektiviteten//NN|UTR|SIN|DEF|NOM//conj//3 och//KN//cc//7 innehållet//NN|NEU|SIN|DEF|NOM//conj//3 i//PP//case//9 arbetsmarknadsutbildningen//NN|UTR|SIN|DEF|NOM//nmod//7 och//KN//cc//15 den//DT|UTR|SIN|DEF//det//13 förberedande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 kan//VB|PRS|AKT//aux//15 förbättras//VB|INF|SFO//ccomp//1 och//KN//cc//17 anpassas//VB|INF|SFO//conj//15 till//PP//case//19 efterfrågan//NN|UTR|SIN|DEF|NOM//obl//17 på//PP//case//21 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//19 ,//MID//punct//1
Sammanfattning;•//NN|UTR|SIN|IND|NOM//nsubj//1 ta//VB|INF|AKT//ROOT//1 ställning//NN|UTR|SIN|IND|NOM//obj//1 till//PP//mark//8 om//SN//mark//8 staten//NN|UTR|SIN|DEF|NOM//nsubj//8 bör//VB|PRS|AKT//aux//8 vara//VB|INF|AKT//cop//8 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//1 i//PP//case//11 sin//PS|UTR|SIN|DEF//nmod:poss//11 styrning//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//13 arbetsmarknadsutbildningen//NN|UTR|SIN|DEF|NOM//nmod//11 och//KN//cc//17 den//DT|UTR|SIN|DEF//det//17 förberedande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 utbildningen//NN|UTR|SIN|DEF|NOM//conj//13 ,//MID//punct//1
Sammanfattning;•//NN|UTR|SIN|IND|NOM//nsubj//1 föreslå//VB|INF|AKT//ROOT//1 åtgärder//NN|UTR|PLU|IND|NOM//obj//1 för//PP//mark//14 att//SN//fixed//3 prognoser//NN|UTR|PLU|IND|NOM//nsubj//14 över//PP//case//7 bristyrken//NN|NEU|PLU|IND|NOM//nmod//5 och//KN//cc//9 planeringen//NN|UTR|SIN|DEF|NOM//conj//7 av//PP//case//11 arbetsmarknadsutbildningen//NN|UTR|SIN|DEF|NOM//nmod//9 bättre//AB|KOM//advmod//14 ska//VB|PRS|AKT//aux//14 stämma//VB|INF|AKT//advcl//1 överens//PL//advmod//14 ,//MID//punct//1 och//KN//punct//1
Sammanfattning;•//NN|UTR|SIN|IND|NOM//obl//1 bedöma//VB|INF|AKT//ROOT//1 det//DT|NEU|SIN|DEF//det//4 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 behovet//NN|NEU|SIN|DEF|NOM//obj//1 av//PP//case//6 arbetsmarknadsutbildning//NN|UTR|SIN|IND|NOM//nmod//4 utifrån//PP//case//10 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 förändringar//NN|UTR|PLU|IND|NOM//nmod//6 på//PP//case//12 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//10 .//MAD//punct//1
Sammanfattning;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//2 ska//VB|PRS|AKT//aux//2 redovisas//VB|INF|SFO//ROOT//2 senast//AB|SUV//case//6 den//DT|UTR|SIN|DEF//det//6 31//RG|NOM//nummod//6 december//NN|UTR|SIN|IND|NOM//obl//2 2007//RG|NOM//nummod//6 .//MAD//punct//2
Sammanfattning;Uppdraget//NN|NEU|SIN|DEF|NOM//ROOT//0
